clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
68646,Ivana,Stojanović,Ž,1990-06-06,clan-68646@seds.data,2017-12-01
68647,Tamara,Stojanović,Ž,1998-05-27,clan-68647@seds.data,2017-12-04
68648,Milica,Stojanović,Ž,1960-06-20,clan-68648@seds.data,2017-11-15
68649,Jelena,Marković,Ž,1990-12-25,clan-68649@seds.data,2017-02-22
68650,Tamara,Pavlović,Ž,1998-07-13,clan-68650@seds.data,2017-12-10
68651,Jelena,Petrović,Ž,1970-07-01,clan-68651@seds.data,2016-02-05
68652,Tamara,Pavlović,Ž,1990-04-27,clan-68652@seds.data,2017-05-25
68653,Marija,Ilić,Ž,1990-09-14,clan-68653@seds.data,2016-09-24
68654,Tamara,Petrović,Ž,1960-11-20,clan-68654@seds.data,2016-12-31
68655,Ivana,Pavlović,Ž,1980-11-15,clan-68655@seds.data,2018-01-21
68656,Tamara,Pavlović,Ž,1980-07-03,clan-68656@seds.data,2017-05-21
68657,Aleksandar,Marković,N,1970-06-17,clan-68657@seds.data,2016-06-10
68658,Jelena,Pavlović,Ž,1998-08-06,clan-68658@seds.data,2018-11-04
68659,Ana,Stojanović,Ž,1951-02-12,clan-68659@seds.data,2016-10-06
68660,Aleksandar,Pavlović,N,1998-02-15,clan-68660@seds.data,2016-06-04
68662,Ana,Jovanović,Ž,1998-07-15,clan-68662@seds.data,2017-05-03
68663,Luka,Nikolić,M,1998-05-28,clan-68663@seds.data,2016-11-04
68664,Ana,Pavlović,Ž,1998-11-27,clan-68664@seds.data,2017-09-24
68665,Marko,Pavlović,M,1998-07-11,clan-68665@seds.data,2017-09-06
68666,Luka,Ilić,M,1998-04-03,clan-68666@seds.data,2017-06-06
68667,Milica,Jovanović,Ž,1998-02-18,clan-68667@seds.data,2017-09-05
68668,Jelena,Jovanović,Ž,1980-01-11,clan-68668@seds.data,2018-02-16
68669,Marija,Pavlović,Ž,1998-02-18,clan-68669@seds.data,2016-07-29
68670,Milan,Ilić,M,1980-10-08,clan-68670@seds.data,2016-09-26
68671,Jelena,Jovanović,Ž,1998-05-06,clan-68671@seds.data,2019-03-30
68672,Milica,Jovanović,Ž,1990-02-01,clan-68672@seds.data,2019-01-20
68673,Tamara,Ilić,Ž,1960-10-02,clan-68673@seds.data,2016-06-13
68674,Ana,Petrović,Ž,1960-08-23,clan-68674@seds.data,2017-11-11
68675,Milica,Petrović,Ž,1960-05-07,clan-68675@seds.data,2016-08-31
68676,Aleksandar,Stojanović,M,1998-07-27,clan-68676@seds.data,2017-10-31
68677,Jelena,Jovanović,Ž,1960-12-01,clan-68677@seds.data,2018-04-09
68678,Ana,Marković,Ž,1998-02-26,clan-68678@seds.data,2017-01-07
68680,Aleksandar,Ilić,M,1951-10-31,clan-68680@seds.data,2018-01-10
68681,Milica,Nikolić,Ž,1998-04-11,clan-68681@seds.data,2016-04-28
68682,Marija,Jovanović,Ž,1990-09-11,clan-68682@seds.data,2016-03-29
68683,Marko,Stojanović,M,1998-10-29,clan-68683@seds.data,2017-01-27
68684,Milica,Nikolić,Ž,1980-02-26,clan-68684@seds.data,2017-09-23
68685,Milica,Pavlović,Ž,1990-05-28,clan-68685@seds.data,2016-04-01
68686,Marko,Nikolić,M,1951-01-24,clan-68686@seds.data,2016-01-31
68687,Tamara,Pavlović,Ž,1998-07-16,clan-68687@seds.data,2018-03-02
68688,Milan,Petrović,M,1951-07-23,clan-68688@seds.data,2017-03-12
68689,Aleksandar,Pavlović,M,1998-06-30,clan-68689@seds.data,2017-12-21
68690,Tamara,Nikolić,Ž,1998-08-23,clan-68690@seds.data,2017-08-24
68691,Tamara,Stojanović,Ž,1990-11-11,clan-68691@seds.data,2017-10-03
68692,Milan,Nikolić,M,1960-11-15,clan-68692@seds.data,2017-04-22
68693,Aleksandar,Pavlović,M,1998-01-25,clan-68693@seds.data,2017-04-12
68694,Marija,Marković,Ž,1998-08-17,clan-68694@seds.data,2017-06-14
68695,Marija,Petrović,N,1980-12-16,clan-68695@seds.data,2017-05-12
68696,Ivana,Marković,Ž,1970-03-01,clan-68696@seds.data,2016-03-23
68697,Luka,Stojanović,M,1980-09-11,clan-68697@seds.data,2017-02-24
68698,Milica,Ilić,Ž,1998-10-03,clan-68698@seds.data,2017-12-18
68699,Tamara,Pavlović,Ž,1960-04-18,clan-68699@seds.data,2017-02-21
68700,Milica,Stojanović,Ž,1998-06-19,clan-68700@seds.data,2017-05-23
68701,Marija,Ilić,Ž,1990-04-16,clan-68701@seds.data,2017-03-10
68702,Aleksandar,Stojanović,M,1960-01-21,clan-68702@seds.data,2017-04-15
68703,Ivana,Stojanović,Ž,1990-09-30,clan-68703@seds.data,2017-12-04
68704,Ivana,Ilić,Ž,1998-07-11,clan-68704@seds.data,2018-01-20
68705,Tamara,Jovanović,Ž,1971-01-08,clan-68705@seds.data,2017-09-02
68706,Jelena,Marković,Ž,1998-12-10,clan-68706@seds.data,2016-03-18
68707,Tamara,Pavlović,Ž,1990-01-16,clan-68707@seds.data,2017-07-13
68708,Luka,Nikolić,M,1960-04-14,clan-68708@seds.data,2018-01-11
68709,Ana,Stojanović,Ž,1990-10-12,clan-68709@seds.data,2016-03-02
68710,Jelena,Pavlović,Ž,1998-11-25,clan-68710@seds.data,2018-08-10
68711,Tamara,Pavlović,Ž,1998-05-04,clan-68711@seds.data,2017-11-29
68712,Nikola,Stojanović,M,1970-06-08,clan-68712@seds.data,2017-09-13
68713,Ana,Petrović,Ž,1990-11-21,clan-68713@seds.data,2016-12-04
68715,Jelena,Stojanović,Ž,1998-07-15,clan-68715@seds.data,2016-08-31
68716,Tamara,Stojanović,Ž,1970-12-29,clan-68716@seds.data,2016-11-06
68717,Milan,Ilić,M,1998-10-24,clan-68717@seds.data,2016-12-04
68718,Milan,Petrović,M,1951-04-23,clan-68718@seds.data,2016-07-20
68719,Ivana,Pavlović,Ž,1998-04-17,clan-68719@seds.data,2016-08-10
68720,Jelena,Jovanović,Ž,1990-08-25,clan-68720@seds.data,2016-06-20
68721,Marija,Stojanović,Ž,1998-01-18,clan-68721@seds.data,2017-02-04
68722,Luka,Jovanović,M,1960-05-09,clan-68722@seds.data,2016-12-25
68723,Tamara,Marković,Ž,1998-02-06,clan-68723@seds.data,2017-09-05
68724,Tamara,Stojanović,Ž,1980-07-09,clan-68724@seds.data,2016-05-03
68725,Aleksandar,Nikolić,M,1998-11-22,clan-68725@seds.data,2017-02-03
68726,Jelena,Pavlović,Ž,1998-06-18,clan-68726@seds.data,2016-08-19
68727,Ivana,Jovanović,Ž,1990-04-10,clan-68727@seds.data,2018-07-27
68728,Luka,Pavlović,M,1970-01-31,clan-68728@seds.data,2016-12-25
68730,Ana,Pavlović,Ž,1990-12-11,clan-68730@seds.data,2017-05-07
68731,Ana,Stojanović,Ž,1960-04-18,clan-68731@seds.data,2017-04-01
68732,Ana,Pavlović,Ž,1998-05-06,clan-68732@seds.data,2018-07-25
68733,Ana,Nikolić,Ž,1960-02-08,clan-68733@seds.data,2018-11-29
68734,Tamara,Marković,Ž,1970-03-20,clan-68734@seds.data,2017-09-04
68735,Ana,Jovanović,Ž,1998-06-20,clan-68735@seds.data,2017-06-24
68736,Marija,Pavlović,Ž,1980-12-14,clan-68736@seds.data,2017-10-17
68737,Ivana,Ilić,Ž,1998-03-04,clan-68737@seds.data,2018-11-29
68738,Ana,Ilić,Ž,1990-05-31,clan-68738@seds.data,2018-01-24
68739,Jelena,Ilić,Ž,1998-12-09,clan-68739@seds.data,2017-02-21
68740,Milan,Ilić,M,1951-08-10,clan-68740@seds.data,2016-09-27
68741,Marko,Petrović,M,1990-05-20,clan-68741@seds.data,2016-06-02
68742,Milica,Nikolić,Ž,1980-04-17,clan-68742@seds.data,2018-02-06
68743,Tamara,Pavlović,Ž,1998-10-07,clan-68743@seds.data,2017-11-17
68744,Milica,Pavlović,Ž,1980-09-24,clan-68744@seds.data,2016-05-31
68747,Luka,Petrović,M,1960-01-24,clan-68747@seds.data,2017-10-17
68748,Ivana,Pavlović,Ž,1998-06-17,clan-68748@seds.data,2017-03-28
68749,Marko,Petrović,M,1990-10-10,clan-68749@seds.data,2016-08-16
68750,Nikola,Jovanović,M,1990-09-18,clan-68750@seds.data,2017-05-27
68751,Aleksandar,Nikolić,M,1990-02-25,clan-68751@seds.data,2016-12-13
68752,Tamara,Jovanović,Ž,1951-04-29,clan-68752@seds.data,2016-04-25
68753,Milica,Ilić,Ž,1990-06-07,clan-68753@seds.data,2017-11-05
68754,Milan,Marković,M,1990-10-22,clan-68754@seds.data,2016-09-11
68755,Marija,Stojanović,Ž,1990-08-27,clan-68755@seds.data,2018-07-03
68756,Ana,Jovanović,Ž,1970-01-19,clan-68756@seds.data,2016-02-25
68757,Ana,Stojanović,Ž,1998-11-01,clan-68757@seds.data,2019-03-29
68758,Jelena,Petrović,Ž,1998-05-15,clan-68758@seds.data,2016-09-09
68759,Ana,Petrović,Ž,1980-04-28,clan-68759@seds.data,2016-05-15
68760,Luka,Petrović,M,1960-02-22,clan-68760@seds.data,2017-09-22
68761,Ana,Jovanović,Ž,1960-09-27,clan-68761@seds.data,2017-06-20
68762,Milica,Jovanović,Ž,1990-08-24,clan-68762@seds.data,2017-06-13
68764,Jelena,Marković,Ž,1990-09-04,clan-68764@seds.data,2017-11-18
68765,Jelena,Marković,Ž,1998-03-30,clan-68765@seds.data,2016-11-06
68766,Tamara,Petrović,Ž,1970-09-22,clan-68766@seds.data,2016-04-08
68767,Milica,Jovanović,Ž,1960-12-14,clan-68767@seds.data,2016-10-09
68768,Ivana,Marković,Ž,1998-03-27,clan-68768@seds.data,2017-06-22
68769,Marko,Pavlović,M,1980-11-06,clan-68769@seds.data,2016-12-18
68770,Marija,Nikolić,Ž,1951-09-23,clan-68770@seds.data,2018-03-05
68771,Marko,Petrović,M,1980-07-30,clan-68771@seds.data,2016-06-20
68772,Ana,Pavlović,Ž,1998-04-01,clan-68772@seds.data,2017-08-27
68773,Luka,Marković,M,1951-11-01,clan-68773@seds.data,2016-04-05
68774,Ivana,Nikolić,Ž,1998-04-17,clan-68774@seds.data,2019-01-31
68777,Jelena,Marković,Ž,1998-08-03,clan-68777@seds.data,2017-06-21
68778,Ivana,Jovanović,Ž,1998-02-14,clan-68778@seds.data,2017-08-25
68779,Marija,Petrović,Ž,1998-12-14,clan-68779@seds.data,2018-01-30
68780,Ivana,Pavlović,N,1998-08-16,clan-68780@seds.data,2018-05-07
68781,Tamara,Stojanović,Ž,1970-10-22,clan-68781@seds.data,2017-05-03
68782,Ivana,Jovanović,Ž,1990-09-28,clan-68782@seds.data,2016-10-25
68783,Stefan,Jovanović,M,1998-03-24,clan-68783@seds.data,2017-10-12
68784,Marija,Nikolić,Ž,1980-07-29,clan-68784@seds.data,2016-04-10
68785,Aleksandar,Stojanović,M,1998-10-16,clan-68785@seds.data,2017-12-29
68786,Milica,Nikolić,N,1960-06-28,clan-68786@seds.data,2016-08-14
68787,Ana,Petrović,Ž,1951-08-31,clan-68787@seds.data,2017-05-04
68788,Luka,Jovanović,M,1990-08-11,clan-68788@seds.data,2017-09-15
68789,Tamara,Stojanović,Ž,1960-02-21,clan-68789@seds.data,2017-08-03
68790,Tamara,Jovanović,Ž,1970-01-27,clan-68790@seds.data,2017-06-27
68791,Marija,Ilić,Ž,1951-05-18,clan-68791@seds.data,2017-06-04
68792,Marija,Stojanović,Ž,1998-06-16,clan-68792@seds.data,2018-01-04
68793,Tamara,Petrović,Ž,1951-07-14,clan-68793@seds.data,2017-05-14
68794,Marija,Jovanović,N,1998-01-11,clan-68794@seds.data,2017-04-22
68795,Tamara,Stojanović,Ž,1998-06-13,clan-68795@seds.data,2016-05-28
68796,Tamara,Ilić,Ž,1998-02-14,clan-68796@seds.data,2016-05-08
68797,Milica,Ilić,Ž,1970-11-18,clan-68797@seds.data,2017-12-14
68798,Marija,Ilić,Ž,1990-10-20,clan-68798@seds.data,2016-06-17
68799,Tamara,Marković,Ž,1980-04-25,clan-68799@seds.data,2017-07-07
68801,Tamara,Petrović,Ž,1990-09-15,clan-68801@seds.data,2017-12-11
68802,Marko,Jovanović,M,1960-03-19,clan-68802@seds.data,2017-05-18
68803,Marko,Nikolić,M,1980-03-21,clan-68803@seds.data,2017-05-20
68804,Milan,Stojanović,M,1990-05-31,clan-68804@seds.data,2017-04-10
68806,Milan,Pavlović,M,1990-07-02,clan-68806@seds.data,2016-03-06
68807,Tamara,Stojanović,Ž,1998-07-04,clan-68807@seds.data,2016-12-05
68808,Ivana,Marković,Ž,1990-08-08,clan-68808@seds.data,2016-11-05
68809,Milan,Stojanović,M,1998-01-20,clan-68809@seds.data,2017-11-13
68810,Luka,Jovanović,M,1960-05-22,clan-68810@seds.data,2019-07-14
68811,Jelena,Jovanović,Ž,1998-12-04,clan-68811@seds.data,2016-11-18
68812,Jelena,Nikolić,Ž,1998-08-27,clan-68812@seds.data,2017-06-07
68813,Nikola,Ilić,M,1960-05-22,clan-68813@seds.data,2017-08-20
68814,Stefan,Pavlović,M,1970-03-26,clan-68814@seds.data,2016-04-13
68815,Aleksandar,Pavlović,M,1970-04-11,clan-68815@seds.data,2016-07-15
68816,Ana,Nikolić,Ž,1980-02-02,clan-68816@seds.data,2018-01-01
68817,Marko,Nikolić,M,1980-09-08,clan-68817@seds.data,2018-03-22
68818,Marko,Petrović,M,1970-05-31,clan-68818@seds.data,2018-01-29
68819,Ana,Jovanović,Ž,1990-03-30,clan-68819@seds.data,2017-08-23
68820,Aleksandar,Stojanović,M,1970-04-19,clan-68820@seds.data,2017-08-30
68821,Ana,Marković,Ž,1998-02-23,clan-68821@seds.data,2017-09-11
68822,Tamara,Stojanović,Ž,1980-12-04,clan-68822@seds.data,2016-08-10
68824,Luka,Ilić,M,1998-12-29,clan-68824@seds.data,2016-08-25
68825,Nikola,Jovanović,M,1998-05-28,clan-68825@seds.data,2016-06-29
68826,Marija,Petrović,Ž,1951-07-17,clan-68826@seds.data,2016-11-17
68827,Marija,Pavlović,Ž,1980-05-02,clan-68827@seds.data,2016-04-23
68828,Tamara,Petrović,Ž,1990-09-07,clan-68828@seds.data,2017-12-17
68829,Ivana,Pavlović,Ž,1998-01-10,clan-68829@seds.data,2018-08-20
68831,Nikola,Marković,M,1998-12-09,clan-68831@seds.data,2016-06-15
68832,Marko,Stojanović,M,1998-04-23,clan-68832@seds.data,2017-08-26
68833,Milica,Marković,Ž,1990-08-26,clan-68833@seds.data,2016-11-01
68835,Marija,Ilić,Ž,1990-09-14,clan-68835@seds.data,2016-06-28
68836,Ivana,Pavlović,Ž,1998-10-27,clan-68836@seds.data,2017-05-20
68837,Stefan,Stojanović,M,1998-07-02,clan-68837@seds.data,2017-12-17
68840,Stefan,Nikolić,M,1998-06-13,clan-68840@seds.data,2018-04-14
68841,Milica,Petrović,Ž,1990-01-29,clan-68841@seds.data,2017-02-09
68842,Jelena,Pavlović,Ž,1970-10-29,clan-68842@seds.data,2017-01-13
68843,Milica,Jovanović,Ž,1980-10-25,clan-68843@seds.data,2016-06-28
68844,Luka,Jovanović,M,1998-11-30,clan-68844@seds.data,2016-12-12
68845,Marija,Pavlović,Ž,1960-09-26,clan-68845@seds.data,2016-07-29
68846,Jelena,Stojanović,Ž,1998-12-06,clan-68846@seds.data,2018-04-24
68848,Luka,Pavlović,M,1999-01-02,clan-68848@seds.data,2019-07-29
68849,Jelena,Ilić,Ž,1998-04-09,clan-68849@seds.data,2017-08-03
68850,Marija,Nikolić,Ž,1998-04-03,clan-68850@seds.data,2016-10-08
68851,Stefan,Stojanović,M,1970-09-18,clan-68851@seds.data,2017-02-20
68852,Milica,Pavlović,Ž,1998-08-08,clan-68852@seds.data,2017-08-16
68853,Ana,Ilić,Ž,1998-09-04,clan-68853@seds.data,2017-03-18
68854,Milica,Jovanović,Ž,1990-06-09,clan-68854@seds.data,2016-12-01
68855,Marija,Nikolić,Ž,1998-10-10,clan-68855@seds.data,2017-03-09
68856,Marija,Jovanović,Ž,1998-07-24,clan-68856@seds.data,2017-01-01
68857,Luka,Marković,M,1990-07-02,clan-68857@seds.data,2018-04-21
68858,Ana,Stojanović,Ž,1990-08-16,clan-68858@seds.data,2017-11-23
68859,Aleksandar,Ilić,M,1998-04-21,clan-68859@seds.data,2016-11-06
68860,Ana,Jovanović,Ž,1990-07-26,clan-68860@seds.data,2017-09-29
68861,Aleksandar,Jovanović,M,1960-02-17,clan-68861@seds.data,2017-02-04
68862,Marko,Stojanović,M,1960-11-24,clan-68862@seds.data,2018-03-08
68863,Stefan,Petrović,M,1998-01-27,clan-68863@seds.data,2017-02-07
68864,Ivana,Marković,Ž,1990-12-28,clan-68864@seds.data,2018-02-02
68865,Tamara,Pavlović,Ž,1990-09-24,clan-68865@seds.data,2016-10-01
68866,Nikola,Marković,M,1960-06-14,clan-68866@seds.data,2016-10-20
68867,Marko,Marković,N,1998-11-30,clan-68867@seds.data,2018-08-27
68869,Milan,Petrović,M,1970-12-25,clan-68869@seds.data,2017-01-13
68870,Tamara,Pavlović,Ž,1990-10-26,clan-68870@seds.data,2016-07-25
68871,Jelena,Nikolić,Ž,1990-06-30,clan-68871@seds.data,2017-09-09
68872,Ana,Marković,Ž,1990-04-30,clan-68872@seds.data,2017-06-21
68873,Tamara,Jovanović,Ž,1990-05-13,clan-68873@seds.data,2018-10-17
68874,Milan,Nikolić,M,1960-08-24,clan-68874@seds.data,2017-08-07
68876,Ana,Petrović,Ž,1960-04-01,clan-68876@seds.data,2016-07-08
68877,Ivana,Pavlović,Ž,1990-06-13,clan-68877@seds.data,2018-03-05
68878,Ivana,Jovanović,Ž,1990-11-09,clan-68878@seds.data,2017-01-20
68879,Nikola,Stojanović,M,1998-01-25,clan-68879@seds.data,2016-11-25
68880,Jelena,Ilić,Ž,1980-09-13,clan-68880@seds.data,2016-04-29
68881,Jelena,Ilić,Ž,1990-06-28,clan-68881@seds.data,2016-10-22
68883,Marko,Jovanović,M,1998-03-03,clan-68883@seds.data,2017-08-20
68884,Ana,Marković,Ž,1981-01-06,clan-68884@seds.data,2017-10-12
68885,Jelena,Ilić,Ž,1990-05-01,clan-68885@seds.data,2016-04-27
68886,Nikola,Ilić,M,1998-04-13,clan-68886@seds.data,2016-03-06
68887,Jelena,Pavlović,Ž,1998-04-29,clan-68887@seds.data,2017-11-14
68888,Jelena,Stojanović,Ž,1998-08-27,clan-68888@seds.data,2017-12-13
68889,Ana,Marković,Ž,1990-03-29,clan-68889@seds.data,2017-03-06
68890,Aleksandar,Marković,M,1998-11-07,clan-68890@seds.data,2016-06-28
68891,Jelena,Pavlović,Ž,1980-12-10,clan-68891@seds.data,2016-08-07
68892,Tamara,Marković,Ž,1998-01-19,clan-68892@seds.data,2017-12-02
68893,Milica,Pavlović,Ž,1998-12-27,clan-68893@seds.data,2018-03-29
68894,Nikola,Nikolić,M,1990-10-11,clan-68894@seds.data,2016-11-15
68895,Jelena,Pavlović,Ž,1980-06-16,clan-68895@seds.data,2018-02-27
68896,Milica,Nikolić,Ž,1990-08-08,clan-68896@seds.data,2017-07-23
68897,Jelena,Ilić,Ž,1990-08-06,clan-68897@seds.data,2016-01-09
68898,Ana,Nikolić,Ž,1970-07-17,clan-68898@seds.data,2017-04-13
68899,Aleksandar,Jovanović,M,1990-06-13,clan-68899@seds.data,2017-10-31
68900,Tamara,Petrović,Ž,1998-10-19,clan-68900@seds.data,2016-08-01
68901,Marija,Nikolić,Ž,1998-05-13,clan-68901@seds.data,2016-11-02
68903,Ivana,Petrović,Ž,1998-03-13,clan-68903@seds.data,2016-08-28
68904,Luka,Petrović,M,1951-03-10,clan-68904@seds.data,2016-10-15
68905,Milica,Stojanović,Ž,1998-02-16,clan-68905@seds.data,2017-06-17
68906,Milica,Petrović,Ž,1990-07-30,clan-68906@seds.data,2017-02-22
68907,Jelena,Pavlović,Ž,1998-04-10,clan-68907@seds.data,2016-10-05
68908,Luka,Stojanović,M,1970-05-22,clan-68908@seds.data,2017-08-04
68909,Ivana,Stojanović,Ž,1980-10-29,clan-68909@seds.data,2017-03-04
68911,Marko,Ilić,M,1998-11-08,clan-68911@seds.data,2017-07-21
68912,Marija,Ilić,Ž,1998-11-09,clan-68912@seds.data,2017-12-04
68914,Ivana,Pavlović,Ž,1960-09-23,clan-68914@seds.data,2017-07-12
68915,Nikola,Marković,M,1990-01-11,clan-68915@seds.data,2017-11-03
68916,Marija,Nikolić,Ž,1998-09-13,clan-68916@seds.data,2017-12-10
68917,Milan,Ilić,M,1998-08-15,clan-68917@seds.data,2017-04-28
68918,Ana,Nikolić,Ž,1970-03-29,clan-68918@seds.data,2016-05-29
68919,Jelena,Marković,Ž,1998-02-14,clan-68919@seds.data,2017-05-16
68920,Jelena,Stojanović,Ž,1998-09-07,clan-68920@seds.data,2017-11-07
68921,Tamara,Pavlović,Ž,1951-04-11,clan-68921@seds.data,2016-04-07
68922,Ana,Jovanović,Ž,1998-03-17,clan-68922@seds.data,2016-06-10
68923,Jelena,Ilić,Ž,1980-12-04,clan-68923@seds.data,2016-12-26
68924,Aleksandar,Nikolić,M,1998-09-05,clan-68924@seds.data,2017-10-11
68925,Marija,Pavlović,Ž,1998-08-28,clan-68925@seds.data,2017-06-09
68926,Milan,Ilić,M,1970-07-13,clan-68926@seds.data,2016-07-06
68928,Marija,Pavlović,Ž,1951-12-21,clan-68928@seds.data,2016-03-09
68929,Marko,Nikolić,M,1951-02-27,clan-68929@seds.data,2016-03-31
68931,Ana,Petrović,Ž,1951-05-13,clan-68931@seds.data,2017-11-11
68932,Jelena,Ilić,Ž,1998-01-26,clan-68932@seds.data,2017-08-08
68933,Tamara,Nikolić,Ž,1970-09-21,clan-68933@seds.data,2018-02-14
68934,Jelena,Jovanović,Ž,1998-12-02,clan-68934@seds.data,2017-03-30
68935,Milica,Ilić,Ž,1990-01-26,clan-68935@seds.data,2017-06-11
68936,Aleksandar,Petrović,M,1970-10-03,clan-68936@seds.data,2016-08-21
68937,Tamara,Pavlović,Ž,1980-09-07,clan-68937@seds.data,2017-06-12
68939,Luka,Nikolić,M,1998-10-12,clan-68939@seds.data,2017-07-15
68940,Nikola,Petrović,M,1998-05-16,clan-68940@seds.data,2016-07-10
68941,Stefan,Pavlović,M,1998-11-15,clan-68941@seds.data,2016-06-30
68943,Milica,Marković,Ž,1960-04-17,clan-68943@seds.data,2017-07-14
68944,Ivana,Nikolić,Ž,1970-10-26,clan-68944@seds.data,2017-02-05
68945,Milica,Pavlović,Ž,1960-02-06,clan-68945@seds.data,2017-07-13
68946,Stefan,Ilić,M,1998-11-06,clan-68946@seds.data,2017-11-17
68947,Marija,Nikolić,Ž,1960-02-28,clan-68947@seds.data,2017-09-09
68948,Marko,Stojanović,M,1998-08-17,clan-68948@seds.data,2017-12-01
68949,Ana,Ilić,Ž,1990-05-20,clan-68949@seds.data,2017-09-04
68950,Ivana,Jovanović,N,1960-03-15,clan-68950@seds.data,2017-01-30
68951,Marija,Marković,Ž,1970-06-27,clan-68951@seds.data,2017-01-25
68952,Milica,Stojanović,Ž,1980-08-10,clan-68952@seds.data,2017-04-08
68953,Tamara,Jovanović,Ž,1998-10-24,clan-68953@seds.data,2017-01-20
68954,Jelena,Marković,Ž,1998-05-19,clan-68954@seds.data,2017-12-27
68956,Marko,Marković,M,1980-01-27,clan-68956@seds.data,2017-01-17
68957,Nikola,Stojanović,N,1960-09-07,clan-68957@seds.data,2017-09-05
68959,Stefan,Nikolić,M,1990-10-01,clan-68959@seds.data,2018-06-11
68961,Jelena,Pavlović,Ž,1998-07-07,clan-68961@seds.data,2016-11-19
68962,Stefan,Petrović,M,1970-06-29,clan-68962@seds.data,2016-06-24
68963,Aleksandar,Pavlović,M,1998-02-05,clan-68963@seds.data,2017-05-13
68964,Ivana,Nikolić,Ž,1998-03-12,clan-68964@seds.data,2017-11-12
68965,Jelena,Ilić,Ž,1998-06-12,clan-68965@seds.data,2017-05-15
68966,Ivana,Pavlović,Ž,1998-06-30,clan-68966@seds.data,2016-05-23
68967,Luka,Ilić,M,1980-04-27,clan-68967@seds.data,2017-03-24
68968,Jelena,Stojanović,Ž,1998-05-19,clan-68968@seds.data,2016-04-30
68969,Marija,Marković,Ž,1990-12-18,clan-68969@seds.data,2018-02-22
68970,Milica,Petrović,Ž,1999-01-01,clan-68970@seds.data,2017-07-29
68971,Ana,Pavlović,Ž,1960-05-03,clan-68971@seds.data,2016-12-06
68972,Stefan,Ilić,M,1951-08-31,clan-68972@seds.data,2017-03-09
68973,Marko,Jovanović,M,1990-11-30,clan-68973@seds.data,2017-11-11
68974,Aleksandar,Pavlović,M,1980-11-21,clan-68974@seds.data,2016-06-04
68975,Milica,Stojanović,Ž,1960-03-16,clan-68975@seds.data,2016-11-26
68976,Nikola,Nikolić,M,1980-07-21,clan-68976@seds.data,2018-12-18
68977,Luka,Jovanović,M,1998-08-14,clan-68977@seds.data,2016-04-07
68978,Milan,Ilić,M,1980-03-17,clan-68978@seds.data,2016-02-29
68979,Luka,Jovanović,M,1960-10-11,clan-68979@seds.data,2016-08-17
68980,Milan,Stojanović,M,1990-05-24,clan-68980@seds.data,2017-02-23
68981,Milica,Stojanović,Ž,1999-01-03,clan-68981@seds.data,2017-06-04
68982,Nikola,Pavlović,M,1990-05-21,clan-68982@seds.data,2016-09-22
68984,Jelena,Marković,N,1960-07-30,clan-68984@seds.data,2016-08-22
68985,Marija,Pavlović,Ž,1998-10-30,clan-68985@seds.data,2017-09-23
68987,Tamara,Ilić,Ž,1960-02-04,clan-68987@seds.data,2018-07-29
68988,Luka,Ilić,M,1998-12-12,clan-68988@seds.data,2016-01-24
68989,Marko,Jovanović,M,1951-11-09,clan-68989@seds.data,2017-04-20
68990,Jelena,Nikolić,Ž,1998-08-13,clan-68990@seds.data,2016-07-08
68991,Milica,Ilić,Ž,1970-01-17,clan-68991@seds.data,2016-03-16
68992,Ivana,Ilić,Ž,1990-04-12,clan-68992@seds.data,2016-11-29
68993,Nikola,Marković,M,1960-03-03,clan-68993@seds.data,2019-03-25
68994,Marija,Petrović,N,1970-12-08,clan-68994@seds.data,2017-08-29
68995,Ana,Nikolić,Ž,1960-07-26,clan-68995@seds.data,2016-09-24
68997,Milan,Marković,M,1990-01-11,clan-68997@seds.data,2017-06-15
68998,Milan,Petrović,M,1998-04-29,clan-68998@seds.data,2016-05-12
68999,Nikola,Pavlović,M,1970-06-22,clan-68999@seds.data,2017-10-26
69002,Tamara,Ilić,Ž,1990-07-10,clan-69002@seds.data,2017-02-02
69003,Jelena,Ilić,Ž,1998-03-10,clan-69003@seds.data,2017-04-20
69004,Jelena,Nikolić,Ž,1960-01-23,clan-69004@seds.data,2017-07-21
69005,Nikola,Marković,M,1990-03-26,clan-69005@seds.data,2016-12-14
69006,Milica,Petrović,Ž,1998-02-07,clan-69006@seds.data,2017-02-23
69008,Tamara,Marković,Ž,1980-01-14,clan-69008@seds.data,2016-03-25
69009,Jelena,Nikolić,Ž,1960-06-19,clan-69009@seds.data,2016-11-17
69010,Ana,Marković,Ž,1998-05-15,clan-69010@seds.data,2017-09-22
69011,Ivana,Jovanović,Ž,1970-03-15,clan-69011@seds.data,2016-12-28
69012,Jelena,Jovanović,Ž,1998-11-19,clan-69012@seds.data,2017-10-25
69013,Nikola,Petrović,M,1980-12-09,clan-69013@seds.data,2016-05-08
69016,Marija,Ilić,Ž,1960-03-11,clan-69016@seds.data,2017-09-05
69017,Luka,Jovanović,M,1998-01-19,clan-69017@seds.data,2016-05-05
69018,Tamara,Ilić,Ž,1998-06-16,clan-69018@seds.data,2017-11-10
69019,Stefan,Petrović,M,1990-08-08,clan-69019@seds.data,2016-07-17
69020,Marija,Stojanović,Ž,1998-12-24,clan-69020@seds.data,2016-05-09
