clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
117718,Milan,Jovanović,M,1990-01-17,clan-117718@seds.data,2017-10-08
117719,Milica,Nikolić,Ž,1990-11-21,clan-117719@seds.data,2016-12-19
117720,Milan,Ilić,M,1990-05-30,clan-117720@seds.data,2016-11-27
117721,Ivana,Pavlović,Ž,1990-10-18,clan-117721@seds.data,2017-06-09
117722,Marija,Nikolić,Ž,1998-01-20,clan-117722@seds.data,2016-09-25
117723,Tamara,Jovanović,Ž,1998-09-28,clan-117723@seds.data,2016-06-08
117724,Luka,Stojanović,M,1998-04-17,clan-117724@seds.data,2017-04-19
117725,Ana,Stojanović,Ž,1980-01-17,clan-117725@seds.data,2018-04-11
117727,Marija,Nikolić,Ž,1998-11-07,clan-117727@seds.data,2017-12-19
117728,Milica,Jovanović,Ž,1998-07-17,clan-117728@seds.data,2016-12-06
117729,Ana,Pavlović,Ž,1998-11-29,clan-117729@seds.data,2019-11-26
117730,Jelena,Ilić,Ž,1960-02-21,clan-117730@seds.data,2016-11-16
117731,Ivana,Petrović,Ž,1998-03-11,clan-117731@seds.data,2017-09-01
117732,Ivana,Stojanović,Ž,1998-05-19,clan-117732@seds.data,2018-08-06
117733,Milica,Ilić,N,1970-04-24,clan-117733@seds.data,2016-08-28
117734,Marija,Jovanović,Ž,1998-11-26,clan-117734@seds.data,2016-12-08
117735,Marko,Jovanović,M,1990-05-03,clan-117735@seds.data,2017-04-19
117736,Aleksandar,Jovanović,M,1998-11-05,clan-117736@seds.data,2017-04-21
117738,Nikola,Pavlović,M,1998-03-28,clan-117738@seds.data,2017-02-18
117739,Milan,Jovanović,M,1960-10-07,clan-117739@seds.data,2017-05-08
117741,Tamara,Marković,Ž,1998-08-04,clan-117741@seds.data,2016-03-08
117742,Marija,Marković,Ž,1998-07-16,clan-117742@seds.data,2016-08-26
117743,Milica,Nikolić,Ž,1998-05-12,clan-117743@seds.data,2016-05-17
117744,Marija,Petrović,Ž,1951-02-05,clan-117744@seds.data,2017-03-10
117745,Marko,Petrović,M,1970-06-15,clan-117745@seds.data,2018-08-14
117746,Jelena,Jovanović,Ž,1990-02-14,clan-117746@seds.data,2016-06-17
117747,Ana,Ilić,Ž,1998-10-02,clan-117747@seds.data,2018-04-06
117748,Tamara,Petrović,Ž,1980-11-17,clan-117748@seds.data,2016-06-06
117749,Luka,Jovanović,M,1980-12-07,clan-117749@seds.data,2018-01-07
117750,Ana,Ilić,Ž,1980-08-27,clan-117750@seds.data,2016-02-29
117751,Luka,Ilić,M,1990-11-09,clan-117751@seds.data,2016-10-11
117752,Ivana,Ilić,Ž,1998-10-19,clan-117752@seds.data,2017-01-02
117753,Marija,Petrović,Ž,1960-07-20,clan-117753@seds.data,2018-05-30
117754,Tamara,Marković,Ž,1998-02-24,clan-117754@seds.data,2016-10-31
117756,Ivana,Stojanović,Ž,1998-09-26,clan-117756@seds.data,2017-05-21
117757,Ivana,Nikolić,Ž,1990-11-04,clan-117757@seds.data,2017-08-30
117758,Marija,Marković,Ž,1998-06-20,clan-117758@seds.data,2018-07-24
117759,Nikola,Nikolić,M,1951-03-17,clan-117759@seds.data,2017-09-15
117760,Stefan,Marković,M,1998-05-09,clan-117760@seds.data,2017-10-15
117761,Milan,Jovanović,M,1970-09-05,clan-117761@seds.data,2017-06-22
117763,Ana,Jovanović,Ž,1990-06-24,clan-117763@seds.data,2017-07-12
117764,Ivana,Marković,Ž,1998-02-20,clan-117764@seds.data,2017-12-04
117765,Jelena,Marković,Ž,1998-03-03,clan-117765@seds.data,2017-11-28
117766,Marija,Jovanović,N,1998-11-07,clan-117766@seds.data,2017-02-19
117767,Tamara,Petrović,Ž,1951-09-05,clan-117767@seds.data,2018-09-11
117768,Stefan,Stojanović,M,1960-08-04,clan-117768@seds.data,2016-03-30
117769,Stefan,Stojanović,M,1998-11-16,clan-117769@seds.data,2017-04-01
117771,Nikola,Stojanović,M,1998-01-28,clan-117771@seds.data,2017-11-11
117772,Stefan,Nikolić,M,1998-03-22,clan-117772@seds.data,2017-09-09
117773,Milica,Pavlović,Ž,1998-12-14,clan-117773@seds.data,2017-01-12
117774,Nikola,Jovanović,M,1960-09-17,clan-117774@seds.data,2017-04-19
117775,Nikola,Ilić,N,1990-01-23,clan-117775@seds.data,2016-12-24
117776,Milan,Jovanović,M,1980-05-21,clan-117776@seds.data,2017-05-17
117777,Ivana,Nikolić,Ž,1990-04-13,clan-117777@seds.data,2019-03-17
117778,Milan,Jovanović,M,1990-12-16,clan-117778@seds.data,2018-09-13
117779,Milica,Pavlović,Ž,1990-08-30,clan-117779@seds.data,2016-11-30
117780,Aleksandar,Pavlović,M,1998-08-22,clan-117780@seds.data,2017-02-24
117781,Ivana,Petrović,Ž,1980-01-27,clan-117781@seds.data,2017-04-13
117782,Ana,Jovanović,Ž,1998-12-19,clan-117782@seds.data,2017-10-13
117783,Ana,Nikolić,Ž,1951-06-27,clan-117783@seds.data,2018-06-19
117785,Nikola,Ilić,M,1960-11-18,clan-117785@seds.data,2017-12-07
117786,Milica,Pavlović,N,1998-11-12,clan-117786@seds.data,2016-10-11
117787,Tamara,Ilić,Ž,1998-05-31,clan-117787@seds.data,2016-10-14
117788,Tamara,Petrović,Ž,1980-05-31,clan-117788@seds.data,2017-07-26
117789,Ivana,Stojanović,Ž,1951-11-28,clan-117789@seds.data,2017-09-04
117790,Luka,Jovanović,M,1998-10-30,clan-117790@seds.data,2017-06-18
117791,Marija,Petrović,Ž,1990-03-12,clan-117791@seds.data,2016-04-04
117792,Marko,Nikolić,M,1980-03-11,clan-117792@seds.data,2017-10-11
117793,Marija,Nikolić,Ž,1998-07-06,clan-117793@seds.data,2017-03-10
117794,Tamara,Nikolić,Ž,1990-06-14,clan-117794@seds.data,2016-06-28
117795,Aleksandar,Pavlović,M,1970-08-09,clan-117795@seds.data,2018-03-06
117796,Stefan,Marković,M,1998-03-03,clan-117796@seds.data,2017-10-19
117797,Luka,Nikolić,M,1970-06-13,clan-117797@seds.data,2017-03-21
117798,Milica,Petrović,Ž,1990-12-15,clan-117798@seds.data,2017-12-17
117799,Ivana,Nikolić,Ž,1998-11-14,clan-117799@seds.data,2017-02-04
117801,Jelena,Pavlović,Ž,1998-12-14,clan-117801@seds.data,2018-03-04
117802,Aleksandar,Stojanović,M,1951-06-04,clan-117802@seds.data,2017-08-24
117803,Ana,Jovanović,Ž,1990-04-04,clan-117803@seds.data,2017-09-22
117804,Ana,Marković,Ž,1998-01-16,clan-117804@seds.data,2016-12-12
117805,Marija,Stojanović,Ž,1990-11-30,clan-117805@seds.data,2016-07-02
117806,Stefan,Petrović,M,1998-05-11,clan-117806@seds.data,2017-10-18
117807,Aleksandar,Jovanović,M,1980-04-14,clan-117807@seds.data,2017-06-17
117808,Jelena,Pavlović,Ž,1990-08-06,clan-117808@seds.data,2016-05-06
117809,Tamara,Petrović,Ž,1998-09-07,clan-117809@seds.data,2017-03-22
117810,Milan,Marković,M,1960-08-23,clan-117810@seds.data,2016-03-02
117811,Ana,Ilić,Ž,1960-04-01,clan-117811@seds.data,2017-02-20
117812,Jelena,Stojanović,Ž,1980-05-29,clan-117812@seds.data,2017-12-18
117813,Milica,Petrović,Ž,1998-07-03,clan-117813@seds.data,2016-04-10
117814,Milica,Pavlović,Ž,1951-07-14,clan-117814@seds.data,2016-04-18
117815,Jelena,Jovanović,Ž,1980-01-30,clan-117815@seds.data,2017-06-18
117816,Ana,Marković,Ž,1998-02-11,clan-117816@seds.data,2016-12-26
117817,Jelena,Ilić,Ž,1998-02-03,clan-117817@seds.data,2017-06-03
117818,Ana,Jovanović,Ž,1998-05-24,clan-117818@seds.data,2016-11-19
117819,Jelena,Stojanović,Ž,1998-05-02,clan-117819@seds.data,2017-08-12
117820,Marija,Pavlović,Ž,1990-02-08,clan-117820@seds.data,2017-01-13
117821,Milan,Pavlović,M,1951-09-30,clan-117821@seds.data,2016-12-25
117822,Marija,Ilić,Ž,1998-11-02,clan-117822@seds.data,2018-01-31
117824,Marija,Petrović,Ž,1998-10-11,clan-117824@seds.data,2019-06-05
117825,Marko,Pavlović,M,1980-09-28,clan-117825@seds.data,2018-02-02
117826,Stefan,Nikolić,M,1970-11-07,clan-117826@seds.data,2016-03-23
117827,Ivana,Marković,Ž,1960-07-28,clan-117827@seds.data,2017-11-04
117828,Milica,Marković,Ž,1998-03-12,clan-117828@seds.data,2017-05-16
117830,Jelena,Petrović,Ž,1980-06-05,clan-117830@seds.data,2016-03-31
117831,Nikola,Jovanović,M,1990-10-15,clan-117831@seds.data,2017-02-20
117832,Ana,Stojanović,Ž,1960-05-03,clan-117832@seds.data,2017-08-02
117833,Luka,Nikolić,M,1998-05-30,clan-117833@seds.data,2017-03-07
117834,Ivana,Jovanović,Ž,1960-11-20,clan-117834@seds.data,2017-02-12
117836,Milica,Nikolić,Ž,1960-04-17,clan-117836@seds.data,2018-06-06
117837,Jelena,Petrović,Ž,1980-02-15,clan-117837@seds.data,2016-12-21
117838,Tamara,Jovanović,Ž,1998-03-20,clan-117838@seds.data,2017-08-03
117839,Marija,Petrović,Ž,1980-07-22,clan-117839@seds.data,2016-05-27
117840,Ana,Pavlović,Ž,1998-04-13,clan-117840@seds.data,2017-08-29
117841,Stefan,Jovanović,M,1990-04-11,clan-117841@seds.data,2016-10-29
117842,Jelena,Jovanović,Ž,1970-09-20,clan-117842@seds.data,2016-07-16
117843,Tamara,Marković,Ž,1951-06-22,clan-117843@seds.data,2017-12-09
117844,Ivana,Jovanović,Ž,1990-02-25,clan-117844@seds.data,2017-02-27
117845,Ana,Petrović,Ž,1998-08-24,clan-117845@seds.data,2016-03-09
117846,Milica,Petrović,Ž,1980-05-07,clan-117846@seds.data,2018-05-06
117847,Jelena,Nikolić,Ž,1990-02-20,clan-117847@seds.data,2016-12-08
117848,Luka,Petrović,M,1998-08-01,clan-117848@seds.data,2016-09-12
117849,Jelena,Petrović,Ž,1980-03-31,clan-117849@seds.data,2017-07-12
117850,Ana,Pavlović,Ž,1998-03-30,clan-117850@seds.data,2016-05-16
117851,Nikola,Marković,M,1998-09-12,clan-117851@seds.data,2017-08-06
117852,Tamara,Jovanović,N,1980-05-16,clan-117852@seds.data,2017-11-30
117854,Marko,Pavlović,M,1960-06-04,clan-117854@seds.data,2016-12-26
117855,Milica,Marković,Ž,1990-04-30,clan-117855@seds.data,2016-05-12
117856,Marija,Marković,Ž,1990-01-12,clan-117856@seds.data,2016-08-05
117857,Ivana,Pavlović,Ž,1960-12-15,clan-117857@seds.data,2016-01-20
117859,Jelena,Ilić,Ž,1960-06-12,clan-117859@seds.data,2017-07-11
117861,Nikola,Ilić,M,1998-05-14,clan-117861@seds.data,2018-11-03
117862,Milan,Pavlović,N,1991-01-07,clan-117862@seds.data,2016-05-11
117863,Ana,Marković,Ž,1960-07-12,clan-117863@seds.data,2017-04-20
117864,Ana,Marković,Ž,1980-05-14,clan-117864@seds.data,2016-04-06
117865,Tamara,Ilić,Ž,1990-07-19,clan-117865@seds.data,2017-07-02
117866,Ivana,Nikolić,Ž,1990-02-02,clan-117866@seds.data,2016-10-16
117867,Luka,Pavlović,M,1998-02-09,clan-117867@seds.data,2017-11-24
117868,Milan,Ilić,M,1980-02-05,clan-117868@seds.data,2016-03-07
117869,Jelena,Marković,Ž,1951-08-26,clan-117869@seds.data,2017-04-18
117870,Aleksandar,Jovanović,M,1998-10-19,clan-117870@seds.data,2016-09-12
117872,Marija,Marković,Ž,1998-01-23,clan-117872@seds.data,2017-02-24
117873,Ana,Ilić,Ž,1990-12-07,clan-117873@seds.data,2017-02-26
117874,Tamara,Pavlović,Ž,1980-11-07,clan-117874@seds.data,2017-06-30
117875,Ana,Stojanović,Ž,1970-04-12,clan-117875@seds.data,2016-06-30
117876,Ivana,Ilić,Ž,1970-10-17,clan-117876@seds.data,2016-08-27
117877,Aleksandar,Ilić,M,1998-05-10,clan-117877@seds.data,2017-03-14
117879,Stefan,Nikolić,M,1980-10-04,clan-117879@seds.data,2017-03-29
117880,Aleksandar,Jovanović,M,1998-10-30,clan-117880@seds.data,2016-09-29
117882,Milica,Ilić,Ž,1990-03-03,clan-117882@seds.data,2016-09-10
117884,Jelena,Nikolić,Ž,1998-11-05,clan-117884@seds.data,2016-10-23
117886,Nikola,Stojanović,M,1951-06-20,clan-117886@seds.data,2016-12-08
117887,Milica,Nikolić,Ž,1998-07-18,clan-117887@seds.data,2017-06-30
117888,Milica,Nikolić,Ž,1960-07-16,clan-117888@seds.data,2016-09-14
117890,Marija,Marković,Ž,1970-03-26,clan-117890@seds.data,2016-09-22
117891,Tamara,Marković,Ž,1970-02-11,clan-117891@seds.data,2019-10-14
117892,Marko,Ilić,M,1998-07-18,clan-117892@seds.data,2016-06-08
117893,Marko,Jovanović,M,1960-04-04,clan-117893@seds.data,2017-11-06
117896,Luka,Ilić,M,1951-10-08,clan-117896@seds.data,2017-09-07
117899,Nikola,Jovanović,M,1951-08-04,clan-117899@seds.data,2018-04-05
117901,Jelena,Marković,Ž,1991-01-04,clan-117901@seds.data,2016-01-22
117902,Ana,Nikolić,Ž,1998-12-18,clan-117902@seds.data,2016-10-25
117903,Aleksandar,Petrović,M,1998-05-12,clan-117903@seds.data,2016-09-12
117905,Marko,Petrović,M,1980-04-28,clan-117905@seds.data,2017-05-26
117906,Aleksandar,Petrović,M,1980-03-13,clan-117906@seds.data,2016-08-19
117907,Jelena,Ilić,Ž,1998-11-27,clan-117907@seds.data,2017-07-06
117908,Marija,Petrović,Ž,1998-04-28,clan-117908@seds.data,2017-11-21
117909,Ana,Ilić,Ž,1990-07-25,clan-117909@seds.data,2017-11-21
117910,Nikola,Jovanović,M,1998-01-14,clan-117910@seds.data,2018-01-17
117911,Ivana,Nikolić,Ž,1998-08-07,clan-117911@seds.data,2016-11-07
117912,Tamara,Stojanović,Ž,1990-12-03,clan-117912@seds.data,2017-12-08
117913,Ana,Jovanović,Ž,1998-12-10,clan-117913@seds.data,2016-04-08
117914,Ivana,Stojanović,Ž,1990-09-07,clan-117914@seds.data,2017-05-01
117915,Ana,Pavlović,Ž,1970-06-19,clan-117915@seds.data,2016-11-26
117916,Milan,Petrović,N,1998-04-30,clan-117916@seds.data,2017-12-07
117917,Stefan,Nikolić,N,1980-03-13,clan-117917@seds.data,2016-11-20
117918,Milica,Jovanović,N,1990-05-13,clan-117918@seds.data,2016-07-14
117919,Luka,Petrović,M,1980-05-05,clan-117919@seds.data,2016-03-16
117920,Jelena,Stojanović,Ž,1998-10-13,clan-117920@seds.data,2018-06-08
117921,Ivana,Pavlović,Ž,1998-12-30,clan-117921@seds.data,2017-02-22
117922,Ivana,Ilić,Ž,1970-11-09,clan-117922@seds.data,2016-06-29
117923,Marija,Nikolić,Ž,1970-05-26,clan-117923@seds.data,2017-01-26
117924,Ivana,Jovanović,Ž,1951-05-05,clan-117924@seds.data,2017-05-25
117925,Tamara,Ilić,Ž,1998-07-22,clan-117925@seds.data,2016-01-29
117926,Ivana,Pavlović,Ž,1990-09-06,clan-117926@seds.data,2017-09-23
117927,Ana,Ilić,Ž,1990-05-10,clan-117927@seds.data,2017-08-05
117928,Stefan,Stojanović,M,1998-10-12,clan-117928@seds.data,2016-07-31
117929,Milica,Pavlović,Ž,1998-03-29,clan-117929@seds.data,2017-07-09
117930,Tamara,Pavlović,Ž,1980-07-10,clan-117930@seds.data,2016-10-08
117931,Jelena,Pavlović,Ž,1980-12-29,clan-117931@seds.data,2017-06-10
117932,Stefan,Jovanović,M,1980-06-05,clan-117932@seds.data,2017-03-19
117933,Marko,Jovanović,M,1998-03-30,clan-117933@seds.data,2016-08-15
117934,Luka,Pavlović,M,1960-09-25,clan-117934@seds.data,2016-12-27
117935,Marija,Jovanović,Ž,1990-06-20,clan-117935@seds.data,2017-01-02
117937,Ana,Jovanović,Ž,1998-11-18,clan-117937@seds.data,2017-12-28
117938,Luka,Marković,M,1980-02-11,clan-117938@seds.data,2017-08-18
117939,Ivana,Ilić,Ž,1998-05-05,clan-117939@seds.data,2017-09-11
117940,Marko,Stojanović,M,1990-07-18,clan-117940@seds.data,2018-03-10
117941,Tamara,Stojanović,Ž,1961-01-07,clan-117941@seds.data,2017-05-25
117942,Ana,Pavlović,Ž,1990-03-08,clan-117942@seds.data,2018-01-04
117943,Tamara,Ilić,N,1990-08-21,clan-117943@seds.data,2019-09-26
117944,Luka,Marković,M,1990-03-18,clan-117944@seds.data,2019-05-29
117945,Ivana,Pavlović,Ž,1998-06-10,clan-117945@seds.data,2017-10-17
117946,Marko,Nikolić,M,1998-02-13,clan-117946@seds.data,2016-07-20
117947,Marija,Jovanović,Ž,1990-08-11,clan-117947@seds.data,2017-10-04
117948,Tamara,Nikolić,Ž,1990-09-01,clan-117948@seds.data,2016-11-26
117949,Marija,Petrović,Ž,1971-01-07,clan-117949@seds.data,2018-06-26
117950,Marija,Pavlović,Ž,1980-08-10,clan-117950@seds.data,2016-07-11
117951,Tamara,Nikolić,Ž,1980-07-29,clan-117951@seds.data,2018-02-15
117952,Nikola,Ilić,M,1990-11-24,clan-117952@seds.data,2017-04-02
117954,Milan,Pavlović,M,1998-08-04,clan-117954@seds.data,2018-01-22
117955,Milica,Ilić,Ž,1990-02-04,clan-117955@seds.data,2018-01-08
117956,Luka,Pavlović,M,1980-09-02,clan-117956@seds.data,2016-11-12
117957,Milan,Petrović,N,1998-11-08,clan-117957@seds.data,2017-04-22
117958,Milica,Stojanović,Ž,1960-05-14,clan-117958@seds.data,2017-08-17
117959,Milica,Ilić,Ž,1951-02-15,clan-117959@seds.data,2017-05-24
117960,Jelena,Marković,Ž,1998-03-03,clan-117960@seds.data,2017-06-11
117961,Marija,Petrović,Ž,1980-01-19,clan-117961@seds.data,2016-07-24
117963,Ana,Nikolić,Ž,1990-02-07,clan-117963@seds.data,2017-07-24
117964,Ana,Jovanović,Ž,1998-05-02,clan-117964@seds.data,2017-05-02
117965,Marija,Nikolić,Ž,1970-10-12,clan-117965@seds.data,2016-09-26
117966,Milan,Ilić,M,1999-01-03,clan-117966@seds.data,2017-09-01
117967,Luka,Nikolić,M,1960-02-14,clan-117967@seds.data,2016-03-13
117968,Luka,Nikolić,M,1998-10-16,clan-117968@seds.data,2016-05-15
117969,Milica,Petrović,Ž,1998-05-16,clan-117969@seds.data,2017-10-27
117970,Milica,Pavlović,Ž,1961-01-07,clan-117970@seds.data,2017-10-18
117971,Marija,Petrović,Ž,1980-07-24,clan-117971@seds.data,2017-11-26
117972,Milan,Jovanović,M,1970-09-12,clan-117972@seds.data,2017-05-16
117973,Marija,Petrović,Ž,1998-03-11,clan-117973@seds.data,2016-07-26
117975,Ana,Jovanović,Ž,1998-12-15,clan-117975@seds.data,2016-12-08
117976,Milica,Petrović,Ž,1960-02-01,clan-117976@seds.data,2016-10-23
117977,Tamara,Jovanović,Ž,1951-01-29,clan-117977@seds.data,2017-12-03
117978,Stefan,Pavlović,M,1951-06-18,clan-117978@seds.data,2018-02-28
117980,Marko,Marković,M,1998-06-11,clan-117980@seds.data,2017-07-07
117981,Ana,Ilić,Ž,1998-10-24,clan-117981@seds.data,2017-03-26
117982,Marija,Jovanović,Ž,1960-12-10,clan-117982@seds.data,2017-05-03
117984,Jelena,Pavlović,Ž,1960-02-22,clan-117984@seds.data,2016-11-10
117986,Marija,Jovanović,Ž,1998-11-30,clan-117986@seds.data,2018-01-29
117987,Ana,Jovanović,Ž,1980-04-11,clan-117987@seds.data,2016-11-01
117988,Ivana,Ilić,Ž,1990-03-06,clan-117988@seds.data,2017-04-22
117989,Aleksandar,Stojanović,M,1998-04-08,clan-117989@seds.data,2017-10-09
117990,Marko,Jovanović,M,1998-10-07,clan-117990@seds.data,2017-05-28
117991,Jelena,Stojanović,Ž,1998-11-28,clan-117991@seds.data,2019-02-21
117992,Marko,Nikolić,M,1998-09-10,clan-117992@seds.data,2018-10-06
117993,Milan,Petrović,M,1998-04-18,clan-117993@seds.data,2016-05-19
117994,Marko,Pavlović,M,1998-04-30,clan-117994@seds.data,2016-05-10
117995,Ana,Stojanović,Ž,1960-09-03,clan-117995@seds.data,2016-12-08
117998,Milica,Pavlović,Ž,1998-11-27,clan-117998@seds.data,2016-04-01
117999,Nikola,Nikolić,M,1980-03-06,clan-117999@seds.data,2016-11-29
118000,Tamara,Pavlović,Ž,1998-08-30,clan-118000@seds.data,2017-10-31
118001,Marija,Jovanović,Ž,1998-04-18,clan-118001@seds.data,2018-04-14
118002,Stefan,Petrović,N,1990-09-16,clan-118002@seds.data,2016-06-07
118003,Ana,Nikolić,Ž,1960-10-24,clan-118003@seds.data,2017-10-21
118005,Marija,Nikolić,Ž,1998-06-24,clan-118005@seds.data,2018-03-07
118007,Jelena,Nikolić,Ž,1980-03-18,clan-118007@seds.data,2017-03-19
118008,Ivana,Ilić,Ž,1990-12-12,clan-118008@seds.data,2017-07-23
118009,Marko,Nikolić,M,1990-12-14,clan-118009@seds.data,2017-10-26
118010,Tamara,Nikolić,Ž,1980-01-18,clan-118010@seds.data,2016-10-03
118011,Marija,Petrović,Ž,1998-06-16,clan-118011@seds.data,2016-09-21
118012,Marija,Nikolić,Ž,1980-12-17,clan-118012@seds.data,2016-08-04
118013,Tamara,Marković,Ž,1998-11-20,clan-118013@seds.data,2017-10-13
118014,Ivana,Stojanović,Ž,1980-09-27,clan-118014@seds.data,2018-04-16
118015,Jelena,Stojanović,Ž,1990-03-23,clan-118015@seds.data,2016-12-30
118016,Milica,Jovanović,Ž,1960-08-13,clan-118016@seds.data,2016-08-04
118018,Tamara,Jovanović,Ž,1998-09-16,clan-118018@seds.data,2016-12-27
118019,Tamara,Petrović,Ž,1960-09-20,clan-118019@seds.data,2017-05-26
118020,Tamara,Pavlović,Ž,1998-02-23,clan-118020@seds.data,2016-10-16
118021,Tamara,Marković,Ž,1960-10-16,clan-118021@seds.data,2017-04-17
118022,Ana,Jovanović,Ž,1998-04-24,clan-118022@seds.data,2017-07-11
118023,Ivana,Pavlović,Ž,1960-03-29,clan-118023@seds.data,2017-06-25
118024,Ana,Ilić,Ž,1998-10-20,clan-118024@seds.data,2018-01-27
118025,Tamara,Jovanović,Ž,1998-02-22,clan-118025@seds.data,2016-10-15
118026,Marija,Marković,Ž,1980-02-23,clan-118026@seds.data,2017-08-14
118027,Marko,Jovanović,M,1990-11-14,clan-118027@seds.data,2016-07-06
118028,Marko,Ilić,M,1990-11-12,clan-118028@seds.data,2017-05-05
118029,Marija,Nikolić,Ž,1980-04-03,clan-118029@seds.data,2016-06-16
118030,Tamara,Petrović,Ž,1951-05-31,clan-118030@seds.data,2017-12-25
118031,Milan,Pavlović,M,1970-10-02,clan-118031@seds.data,2016-08-01
118032,Tamara,Nikolić,Ž,1998-01-15,clan-118032@seds.data,2017-12-26
118033,Stefan,Jovanović,M,1998-11-10,clan-118033@seds.data,2017-10-19
118034,Marija,Marković,Ž,1980-04-26,clan-118034@seds.data,2018-03-09
118035,Milica,Petrović,Ž,1998-03-13,clan-118035@seds.data,2016-12-03
118036,Nikola,Petrović,M,1998-12-05,clan-118036@seds.data,2016-01-22
118037,Jelena,Ilić,Ž,1970-09-08,clan-118037@seds.data,2016-09-16
118038,Marija,Petrović,Ž,1990-12-07,clan-118038@seds.data,2016-12-07
118039,Milica,Ilić,Ž,1998-03-29,clan-118039@seds.data,2018-02-20
118042,Aleksandar,Pavlović,M,1970-08-22,clan-118042@seds.data,2017-11-04
118044,Marija,Jovanović,Ž,1998-10-22,clan-118044@seds.data,2016-03-01
118045,Tamara,Pavlović,Ž,1990-11-28,clan-118045@seds.data,2016-06-14
118046,Luka,Stojanović,M,1951-09-17,clan-118046@seds.data,2017-01-16
118047,Jelena,Pavlović,Ž,1998-05-02,clan-118047@seds.data,2018-02-18
118049,Marko,Ilić,M,1970-02-05,clan-118049@seds.data,2017-07-24
118050,Nikola,Petrović,M,1998-09-07,clan-118050@seds.data,2018-04-23
118051,Luka,Nikolić,M,1998-12-02,clan-118051@seds.data,2017-05-10
118052,Ana,Marković,Ž,1970-05-20,clan-118052@seds.data,2017-07-03
118053,Milan,Marković,M,1990-07-23,clan-118053@seds.data,2016-05-31
118054,Tamara,Jovanović,Ž,1980-09-22,clan-118054@seds.data,2016-11-24
118055,Aleksandar,Pavlović,M,1990-05-26,clan-118055@seds.data,2017-10-19
118056,Jelena,Pavlović,Ž,1990-07-24,clan-118056@seds.data,2016-06-30
118057,Nikola,Pavlović,M,1998-03-19,clan-118057@seds.data,2018-01-16
118058,Aleksandar,Petrović,M,1970-10-12,clan-118058@seds.data,2018-07-01
118059,Aleksandar,Nikolić,M,1990-10-17,clan-118059@seds.data,2017-06-28
118060,Marija,Petrović,Ž,1980-07-05,clan-118060@seds.data,2016-05-09
118061,Nikola,Petrović,M,1960-08-14,clan-118061@seds.data,2017-04-19
118063,Ivana,Ilić,Ž,1980-02-14,clan-118063@seds.data,2017-06-18
118064,Milica,Pavlović,Ž,1998-06-12,clan-118064@seds.data,2017-07-23
118065,Ivana,Petrović,Ž,1998-09-16,clan-118065@seds.data,2017-01-29
118066,Luka,Pavlović,M,1970-06-20,clan-118066@seds.data,2018-10-29
118067,Marko,Stojanović,M,1990-08-06,clan-118067@seds.data,2017-01-20
118068,Milan,Nikolić,M,1998-03-01,clan-118068@seds.data,2016-11-06
118069,Ana,Marković,Ž,1960-04-22,clan-118069@seds.data,2017-12-31
118071,Ana,Jovanović,Ž,1990-08-08,clan-118071@seds.data,2016-08-08
118072,Ivana,Marković,Ž,1970-03-10,clan-118072@seds.data,2016-11-22
118073,Luka,Petrović,N,1980-10-30,clan-118073@seds.data,2017-07-27
118074,Milan,Petrović,M,1998-09-14,clan-118074@seds.data,2017-03-06
118075,Ana,Jovanović,Ž,1990-11-04,clan-118075@seds.data,2017-05-19
118076,Milan,Ilić,M,1960-01-18,clan-118076@seds.data,2018-04-15
118077,Milan,Ilić,N,1960-02-26,clan-118077@seds.data,2017-07-08
118078,Tamara,Marković,Ž,1960-09-23,clan-118078@seds.data,2016-06-03
118079,Marija,Marković,Ž,1998-11-05,clan-118079@seds.data,2016-02-27
118080,Marija,Jovanović,Ž,1980-08-07,clan-118080@seds.data,2019-09-03
118081,Milan,Pavlović,M,1990-01-11,clan-118081@seds.data,2016-08-28
118082,Nikola,Jovanović,M,1951-10-16,clan-118082@seds.data,2017-08-20
118083,Marko,Ilić,M,1998-04-23,clan-118083@seds.data,2017-02-17
118084,Ana,Nikolić,Ž,1998-02-26,clan-118084@seds.data,2017-09-22
118085,Aleksandar,Stojanović,M,1970-05-18,clan-118085@seds.data,2016-02-09
118087,Ivana,Marković,Ž,1960-07-05,clan-118087@seds.data,2018-04-10
118088,Stefan,Marković,M,1998-08-26,clan-118088@seds.data,2017-03-19
118089,Milica,Nikolić,Ž,1990-08-28,clan-118089@seds.data,2016-02-15
118090,Aleksandar,Marković,M,1970-03-08,clan-118090@seds.data,2016-05-17
118091,Marko,Petrović,M,1998-08-03,clan-118091@seds.data,2017-03-06
118093,Luka,Ilić,M,1990-04-16,clan-118093@seds.data,2017-02-04
118094,Marija,Petrović,Ž,1960-06-30,clan-118094@seds.data,2017-02-20
118095,Marko,Ilić,M,1998-04-21,clan-118095@seds.data,2017-06-14
118096,Ivana,Marković,Ž,1960-10-25,clan-118096@seds.data,2016-12-05
118097,Jelena,Marković,Ž,1990-03-24,clan-118097@seds.data,2017-10-08
118098,Ivana,Ilić,Ž,1998-03-20,clan-118098@seds.data,2016-05-13
118099,Ivana,Pavlović,Ž,1980-09-30,clan-118099@seds.data,2018-06-06
118101,Milica,Stojanović,Ž,1998-10-08,clan-118101@seds.data,2016-12-09
118102,Stefan,Stojanović,N,1980-03-16,clan-118102@seds.data,2017-12-02
